"","id","text","sentiment"
"4012",570281010606120960,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA.","negative"
"4013",570281010606120960,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA.","negative"
"4014",570281232287731712,"@USAirways 44 minutes on hold so far. And still haven't spoke to a human. Never using you again.","negative"
"4015",570281275216367616,"@SouthwestAir @heavenlychc9 I'd at least enjoy a free cocktail...or two.","positive"
"4016",570281470507352064,"@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa","negative"
"4017",570281470507352064,"@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa","negative"
"4018",570281719074566144,"@SouthwestAir what is the status of the bag check area at FFL?","neutral"
"4019",570281731510571008,"@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!","negative"
"4020",570281731510571008,"@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!","negative"
"4021",570281854139572224,"@AmericanAir don't worry you won't steal my money again","negative"
"4022",570281854139572224,"@AmericanAir don't worry you won't steal my money again","negative"
"4023",570281958556610560,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.","negative"
"4024",570281958556610560,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.","negative"
"4025",570282087065919488,"@united thanks again for your concern. I will contact customer care upon our return from Australia.","neutral"
"4026",570282089863626752,"@united then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child","negative"
"4027",570282333892251648,"@SouthwestAir tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever","positive"
"4028",570282347267895296,"@SouthwestAir I'm so upset that my luggage was damaged and the rude employee at the Laguardia airport didn't help!","negative"
"4029",570282469121007616,"@VirginAmerica SFO-PDX schedule is still MIA.","negative"
"4030",570282469791911936,"@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP","neutral"
"4031",570282469791911936,"@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP","positive"
"4032",570282555057909760,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.","positive"
"4033",570282555057909760,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.","negative"
"4034",570283248301043712,"@SouthwestAir went to purchase a flight that I began processing not even 4 minutes earlier and the points had gone up - any help?","negative"
"4035",570283254743506944,"@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed","negative"
"4036",570283254743506944,"@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed","negative"
"4037",570283309093113856,"@americanair Yes to the iOS. I'm running iOS 8.1.3","neutral"
"4038",570283309093113856,"@americanair Yes to the iOS. I'm running iOS 8.1.3","neutral"
"4039",570283453750489088,"@united A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient","negative"
"4040",570283544125288448,"@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them","negative"
"4041",570283544125288448,"@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them","negative"
"4042",570283571941924864,"@united @UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad","negative"
"4043",570283712409051136,"@united - thanks for your help...got me what I need, but its an issue with @_austrian . I guess I sit awhile longer.","positive"
"4044",570283824040382464,"@SouthwestAir round-trip tickets just arrived for our auction at the Post-Masters Invitational! Thanks Southwest! http://t.co/mRfBjtePef","positive"
"4045",570283851018317824,"@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take","negative"
"4046",570283851018317824,"@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take","negative"
"4047",570284054605639680,"@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir","negative"
"4048",570284054605639680,"@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir","negative"
"4049",570284111425892352,"@SouthwestAir Thanks so much!","positive"
"4050",570284129138274304,"@SouthwestAir  THANK YOU for your awesome flights. Sweetheart got screwed on @FlyFrontier, managed to scramble and get a SW plane today. !!!","positive"
"4051",570284308210032640,"@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican","negative"
"4052",570284308210032640,"@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican","negative"
"4053",570284312697765888,"@united Kewl. Will also let them know the overhead bin over my row was ""Inop"". I love a good abbreve.","neutral"
"4054",570284482588246016,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.","neutral"
"4055",570284482588246016,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.","negative"
"4056",570284660510433280,"@AmericanAir what's the status of flight 1357 out of sju?","neutral"
"4057",570284660510433280,"@AmericanAir what's the status of flight 1357 out of sju?","neutral"
"4058",570284725740285952,"@SouthwestAir I'm following now","neutral"
"4059",570284840752427008,"@JetBlue can't book a flight because of outdated, forced opt-in ""Verified by Visa"" nonsense. Help a girl out? I just want to get to @sxsw","negative"
"4060",570284855163883520,"@USAirways 59 minutes now. Nice customer service you got going on.","negative"
"4061",570284862122233856,"@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.","positive"
"4062",570284862122233856,"@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.","positive"
"4063",570284934771974144,"@united iah to charlotte. Baggage claim rep latrice h. #customerservice non existent, Ignored customer then inappropriately touched customer","negative"
"4064",570284988224008192,"@JetBlue Are there really no flights from the Bay Area to Chicago anymore? Lame. So lame.","negative"
"4065",570285012882472960,"@SouthwestAir have u seen any of the messages the past hour ?","negative"
"4066",570285070184898560,"@USAirways I want to love you! 43 minutes on hold! Help me understand why I switched loyalty programs. http://t.co/cHGy5yrVka","negative"
"4067",570285115655348224,"@united i DMed you the details","neutral"
"4068",570285320085880832,"@usairways RT @Dmoukdarath: Nice, another delay with @usair second one this trip. Left engine leaking...what's next?? #USAIR #nothappy","negative"
"4069",570285465145876480,"@SouthwestAir 20 minutes on hold waiting is ridiculous......","negative"
"4070",570285537833168896,"@united I am trying to find out if the loaner seat is new or used, a used car seat is illegal according to safety regulations","neutral"
"4071",570285578563891200,"@united Have clients with an 11 hr layover at IAH (during the day). Will they have to claim &amp; recheck luggage. Or will it be taken care of?","neutral"
"4072",570285610176532480,"@united that's right- with an overnight Miami.","neutral"
"4073",570285904809598976,"@VirginAmerica Thanks!","positive"
"4074",570285979753443328,"@SouthwestAir sent!","neutral"
"4075",570286035118071808,"@USAirways @AshleyKAtherton Over an hour on hold so far","negative"
